94,1259.39112273,0
64,236.698119976,1
82,280.49242414,2
94,336.859020957,3
79,49.8196748283,4
71,266.326866838,5
28,1192.45838502,6
40,486.575790602,7
62,573.021814593,8
83,191.128229208,9
69,1997.09914626,10
75,192.28364465,11
84,330.001515148,12
58,90.0055553841,13
78,28.231188427,14
101,874.926854086,15
86,977.434396776,16
95,114.586212085,17
53,567.634565544,18
82,134.082064423,19
100,420.386726717,20
68,22.6715680975,21
34,113.771701227,22
92,497.257478576,23
80,948.934665823,24
91,941.387274186,25
65,162.274458865,26
45,420.023808849,27
75,401.294156449,28
52,236.180016089,29
88,61.400325732,30
86,1204.37618708,31
81,415.120464444,32
74,1251.40920566,33
24,494.142691942,34
53,330.103014224,35
96,262.880200852,36
53,385.406279139,37
12,202.556165051,38
95,261.275716438,39
30,847.585983839,40
60,598.241589995,41
80,949.634140077,42
46,579.120022102,43
18,871.640407508,44
95,348.080450471,45
7,138.917241551,46
73,394.001269033,47
71,249.905982321,48
76,234.181553501,49
33,534.093624751,50
70,138.050715319,51
42,382.256458415,52
55,321.263132027,53
53,153.938299328,54
23,299.608077328,55
49,133.66001646,56
36,309.342851865,57
91,125.574678976,58
39,187.544661348,59
61,163.46559271,60
51,322.23749006,61
43,133.66001646,62
41,435.790087083,63
60,592.558014037,64
62,395.303680732,65
84,119.268604419,66
58,309.006472424,67
95,125.035994817,68
66,893.65821207,69
83,752.959494262,70
35,681.026431205,71
93,286.08565151,72
92,378.308075515,73
67,203.118192194,74
57,224.610774452,75
65,436.261389536,76
37,455.101087672,77
88,213.025820031,78
19,300.293190066,79
85,379.526020188,80
19,77.7946013551,81
53,508.166311359,82
85,509.419277217,83
71,149.833240638,84
35,131.461020839,85
41,379.131903168,86
66,410.621480198,87
91,206.903359083,88
73,201.295802241,89
35,406.073884903,90
68,181.157390134,91
80,781.739726507,92
40,132.834483475,93
68,158.823801743,94
22,150.096635539,95
23,596.824932455,96
14,122.539789456,97
41,674.036349168,98
97,1177.67779974,99
62,319.037615337,100
56,205.372831699,101
74,538.907227638,102
52,127.094453065,103
78,717.586231752,104
19,33.9705755029,105
92,49.040799341,106
56,268.633579435,107
71,491.450913113,108
19,71.0211236183,109
2,191.32433196,110
47,477.423292268,111
66,1315.79405683,112
83,690.371639047,113
93,1238.85188784,114
5,349.287846911,115
84,363.407484788,116
99,704.841826228,117
91,512.047849327,118
92,407.011056361,119
92,36.1247837364,120
92,272.73430294,121
87,38.0131556175,122
91,971.078781562,123
18,958.937432787,124
79,94.5780101292,125
85,280.716939282,126
90,889.68589963,127
38,161.319558641,128
13,554.203031388,129
35,298.397386048,130
57,461.885267139,131
90,2878.23782895,132
89,661.986404694,133
78,346.001445084,134
24,19.1049731745,135
31,604.15229868,136
55,574.233402024,137
66,310.543072697,138
59,1165.89279095,139
43,204.570281322,140
21,144.201248261,141
94,1112.17849287,142
32,347.807417977,143
97,218.936063726,144
28,364.226577833,145
66,151.476070717,146
88,277.411247068,147
98,324.579728264,148
74,444.630183411,149
87,380.489158847,150
81,173.487751729,151
