0,1,0.5408326913195962
1,1,0.6020797289396171
2,7,0.4609772228646454
3,5,0.5830951894845295
4,6,1.0816653826391964
5,6,0.9899494936611655
6,10,0.5852349955359822
7,8,0.7106335201775948
8,7,0.6020797289396145
9,7,0.6020797289396145
10,11,0.672681202353685
11,7,0.8139410298049836
12,8,0.4272001872658776
13,13,1.1101801655587247
14,11,0.570087712549571
15,9,0.7433034373659246
16,7,0.6184658438426501
17,8,0.7433034373659263
18,10,0.6800735254367719
19,10,0.6946221994724913
20,5,0.460977222864644
21,11,0.6708203932499353
22,9,0.6800735254367734
23,6,0.9124143795447336
24,10,0.7280109889280527
25,10,0.6082762530298234
26,10,0.5700877125495692
27,6,0.9340770846134697
28,10,1.096585609973066
29,10,0.6041522986797276
30,9,0.7999999999999972
31,4,0.540832691319597
32,9,0.5024937810560444
33,10,0.5315072906367337
34,12,0.585234995535982
35,7,0.5220153254455271
36,9,0.6670832032063168
37,11,0.8139410298049868
38,10,0.5408326913195982
39,6,0.9500000000000002
40,4,0.5099019513592784
41,8,0.8062257748298541
42,11,0.7382411530116686
43,9,0.5099019513592787
44,11,0.921954445729288
45,12,0.46097722286464377
46,10,0.4609772228646436
47,7,0.6964194138592055
48,10,0.6082762530298198
49,13,0.7211102550927992
50,11,0.7017834423809111
51,14,0.5830951894845285
52,9,0.5590169943749481
53,6,1.5116216457830982
54,5,0.6020797289396146
55,6,0.7071067811865479
56,7,0.6082762530298234
57,10,0.7017834423809091
58,11,0.7516648189186453
59,14,0.5024937810560445
60,13,0.7071067811865476
61,16,0.70178344238091
62,13,0.7211102550927962
63,14,0.6103277807866849
64,13,0.6670832032063186
65,15,0.5590169943749447
66,15,0.5500000000000007
67,17,0.7826237921249257
68,17,0.5852349955359809
69,15,0.5852349955359809
70,17,3.400367627183859
71,12,0.5024937810560445
72,14,0.7905694150420949
73,12,0.6000000000000014
74,14,0.540832691319598
75,7,0.514781507049351
76,9,0.8139410298049857
77,4,0.4609772228646446
78,6,0.9552486587271394
79,5,0.5590169943749481
80,11,0.6670832032063172
81,14,0.5830951894845285
82,14,0.5000000000000003
83,19,14.758472143145443
84,13,0.5700877125495681
85,14,0.6726812023536856
86,13,0.4609772228646454
87,13,0.7905694150420967
88,14,1.0630145812734655
89,13,0.8077747210701759
90,13,0.657647321898295
91,6,0.715891053163817
92,4,0.6020797289396161
93,11,0.552268050859362
94,6,0.8732124598286504
95,11,0.5147815070493525
96,7,0.7158910531638167
97,10,0.6020797289396161
98,11,0.5
99,13,0.5830951894845304
100,13,0.4472135954999579
101,11,0.6964194138592047
102,11,0.4301162633521325
103,12,0.4499999999999993
104,9,0.5024937810560446
105,9,0.6020797289396126
106,5,0.8514693182963208
107,7,0.7158910531638167
108,12,0.5408326913195977
109,12,0.41231056256176485
110,7,1.030776406404414
111,10,0.5590169943749483
112,11,0.5852349955359817
113,12,0.460977222864644
114,9,0.672681202353685
115,5,0.6020797289396133
116,11,0.4716990566028305
117,11,0.5590169943749475
118,10,0.6020797289396145
119,8,1.01242283656583
120,9,0.7071067811865476
121,7,0.854400374531754
122,9,0.6708203932499385
123,13,0.6041522986797284
124,11,0.42720018726587533
125,5,0.6324555320336736
126,9,0.471699056602829
127,10,0.7158910531638166
128,11,0.5099019513592781
129,10,0.8544003745317533
130,14,0.5590169943749479
131,13,0.47434164902525633
132,7,0.776208734813001
133,9,0.5220153254455271
134,12,0.5700877125495696
135,7,0.5220153254455276
136,10,0.7433034373659246
137,13,0.9552486587271392
138,12,0.5522680508593629
139,7,0.6800735254367734
140,6,0.6499999999999997
141,12,0.6519202405202644
142,9,0.6020797289396161
143,6,0.7158910531638183
144,7,0.6708203932499385
145,4,0.42720018726587505
146,12,0.6082762530298227
147,6,0.9178779875342915
148,5,0.6020797289396133
149,9,0.7500000000000008
150,6,0.6519202405202653
151,6,0.6708203932499369
152,6,0.5590169943749475
153,5,0.6800735254367719
154,7,1.0547511554864484
155,7,1.059481005020855
156,8,0.7810249675906652
157,5,0.4999999999999993
158,3,0.4924428900898066
159,7,0.5830951894845304
160,10,0.5590169943749483
161,11,0.8499999999999993
162,7,0.5522680508593637
163,4,0.42720018726587505
164,10,0.5852349955359817
165,11,0.9513148795220235
166,10,1.2257650672131273
167,8,0.8381527307120111
168,4,0.6020797289396161
169,4,0.5522680508593637
170,8,0.9656603957913978
171,11,0.5220153254455274
172,10,0.7071067811865468
173,9,0.6041522986797292
174,4,0.6264982043070836
175,4,0.7158910531638163
176,9,0.5590169943749475
177,11,0.5024937810560445
178,13,1.0594810050208545
179,14,0.640312423743284
180,13,0.7566372975210778
181,11,0.6670832032063172
182,9,0.9013878188659988
183,6,0.5852349955359809
184,11,0.8381527307120111
185,14,0.6041522986797292
186,14,0.6500000000000004
187,14,0.7632168761236865
188,14,0.6499999999999999
189,10,0.47434164902525633
190,10,0.5147815070493493
191,7,0.7106335201775942
192,3,0.41231056256176457
193,14,1.0012492197250393
194,4,0.5700877125495681
195,4,0.912414379544733
196,4,0.5024937810560445
197,4,0.6184658438426471
198,5,0.6103277807866849
199,4,0.4527692569068711
200,5,0.8321658488546624
201,5,0.9192388155425136
202,4,0.5147815070493525
203,4,0.6499999999999986
204,3,0.49244289008980463
205,6,0.4301162633521296
206,9,0.5830951894845304
207,12,0.5385164807134502
208,12,0.6103277807866859
209,9,0.5590169943749475
210,7,0.8200609733428351
211,8,0.9178779875342922
212,9,0.6576473218982941
213,10,0.6403124237432851
214,14,0.602079728939614
215,14,0.6041522986797292
216,17,1.2539936203984472
217,15,0.7566372975210778
218,16,0.5700877125495698
219,16,0.6184658438426495
220,14,0.5830951894845304
221,13,0.6800735254367712
222,12,0.5000000000000016
223,7,0.7516648189186453
224,10,0.5408326913195982
225,10,0.5830951894845295
226,11,0.4031128874149261
227,13,0.7280109889280509
228,16,0.6020797289396161
229,15,0.6363961030678948
230,16,0.6708203932499373
231,12,0.6103277807866839
232,13,0.651920240520265
233,12,0.7017834423809093
234,9,0.5656854249492372
235,12,0.5590169943749475
236,16,1.0111874208078342
237,15,0.6082762530298199
238,8,0.7826237921249256
239,7,0.6363961030678924
